"ID_MEASURING_RECORD","VOIVODESHIP","TOWN","MEASURING_POINT_CODE","LATITUDE","LONGITUDE","DATE_MEASUREMENT_START","DATE_MEASUREMENT_END","PERIOD_AND_TIME_SAMPLING","AVG_NOISE_LVL"
"690","Kuyavian-Pomeranian (kujawsko-pomorskie)","Gajewo","D_04_000148_003","53.6167","18.6332","28/11/2018 09:00:00","29/11/2018 08:00:00","Night 8h","56.10"
"691","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/01/2018 00:00:00","31/01/2018 23:59:00","Day 12h","67.60"
"692","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/01/2018 00:00:00","31/01/2018 23:59:00","Day 16h","67.30"
"693","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/01/2018 00:00:00","31/01/2018 23:59:00","Night 8h","61.60"
"694","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/01/2018 00:00:00","31/01/2018 23:59:00","Evening 4h","65.80"
"695","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/02/2018 00:00:00","28/02/2018 23:59:00","Day 12h","67.90"
"696","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/02/2018 00:00:00","28/02/2018 23:59:00","Day 16h","67.60"
"697","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/02/2018 00:00:00","28/02/2018 23:59:00","Night 8h","63.70"
"698","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/02/2018 00:00:00","28/02/2018 23:59:00","Evening 4h","66.90"
"699","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/03/2018 00:00:00","31/03/2018 23:59:00","Day 12h","67.70"
"700","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/03/2018 00:00:00","31/03/2018 23:59:00","Day 16h","67.40"
"701","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/03/2018 00:00:00","31/03/2018 23:59:00","Night 8h","62.50"
"702","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/03/2018 00:00:00","31/03/2018 23:59:00","Evening 4h","66.30"
"703","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/04/2018 00:00:00","30/04/2018 23:59:00","Day 12h","67.10"
"704","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/04/2018 00:00:00","30/04/2018 23:59:00","Day 16h","66.80"
"705","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/04/2018 00:00:00","30/04/2018 23:59:00","Night 8h","61.00"
"706","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/04/2018 00:00:00","30/04/2018 23:59:00","Evening 4h","66.10"
"707","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/05/2018 00:00:00","31/05/2018 23:59:00","Day 12h","66.80"
"708","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/05/2018 00:00:00","31/05/2018 23:59:00","Day 16h","66.60"
"709","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/05/2018 00:00:00","31/05/2018 23:59:00","Night 8h","62.50"
"710","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/05/2018 00:00:00","31/05/2018 23:59:00","Evening 4h","66.10"
"711","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/06/2018 00:00:00","30/06/2018 23:59:00","Day 12h","67.30"
"712","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/06/2018 00:00:00","30/06/2018 23:59:00","Day 16h","67.00"
"713","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/06/2018 00:00:00","30/06/2018 23:59:00","Night 8h","62.40"
"714","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/06/2018 00:00:00","30/06/2018 23:59:00","Evening 4h","66.00"
"715","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/07/2018 00:00:00","31/07/2018 23:59:00","Day 12h","66.90"
"716","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/07/2018 00:00:00","31/07/2018 23:59:00","Day 16h","66.80"
"717","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/07/2018 00:00:00","31/07/2018 23:59:00","Night 8h","63.50"
"718","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/07/2018 00:00:00","31/07/2018 23:59:00","Evening 4h","66.60"
"719","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/08/2018 00:00:00","31/08/2018 23:59:00","Day 12h","67.40"
"720","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/08/2018 00:00:00","31/08/2018 23:59:00","Day 16h","67.10"
"721","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/08/2018 00:00:00","31/08/2018 23:59:00","Night 8h","62.00"
"722","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/08/2018 00:00:00","31/08/2018 23:59:00","Evening 4h","66.10"
"723","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/09/2018 00:00:00","30/09/2018 23:59:00","Day 12h","67.60"
"724","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/09/2018 00:00:00","30/09/2018 23:59:00","Day 16h","67.30"
"725","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/09/2018 00:00:00","30/09/2018 23:59:00","Night 8h","63.40"
"726","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/09/2018 00:00:00","30/09/2018 23:59:00","Evening 4h","66.20"
"727","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/10/2018 00:00:00","31/10/2018 23:59:00","Day 12h","69.00"
"728","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/10/2018 00:00:00","31/10/2018 23:59:00","Day 16h","68.60"
"729","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/10/2018 00:00:00","31/10/2018 23:59:00","Night 8h","64.20"
"730","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/10/2018 00:00:00","31/10/2018 23:59:00","Evening 4h","67.40"
"731","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/11/2018 00:00:00","30/11/2018 23:59:00","Day 12h","69.10"
"732","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/11/2018 00:00:00","30/11/2018 23:59:00","Day 16h","69.00"
"733","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/11/2018 00:00:00","30/11/2018 23:59:00","Night 8h","66.30"
"734","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/11/2018 00:00:00","30/11/2018 23:59:00","Evening 4h","68.90"
"735","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/12/2018 00:00:00","31/12/2018 23:59:00","Day 12h","69.80"
"736","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/12/2018 00:00:00","31/12/2018 23:59:00","Day 16h","69.70"
"737","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/12/2018 00:00:00","31/12/2018 23:59:00","Night 8h","67.50"
"738","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grudziadz","D_04_000066_001","53.4936","18.7621","01/12/2018 00:00:00","31/12/2018 23:59:00","Evening 4h","69.10"
"739","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grebocin","D_04_000146_001","53.0545","18.7473","17/04/2018 14:00:00","18/04/2018 13:00:00","Day 16h","56.00"
"740","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grebocin","D_04_000146_001","53.0545","18.7473","17/04/2018 14:00:00","18/04/2018 13:00:00","Night 8h","56.00"
"741","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grebocin","D_04_000146_001","53.0545","18.7473","05/11/2018 22:00:00","06/11/2018 21:00:00","Day 16h","50.60"
"742","Kuyavian-Pomeranian (kujawsko-pomorskie)","Grebocin","D_04_000146_001","53.0545","18.7473","05/11/2018 22:00:00","06/11/2018 21:00:00","Night 8h","45.30"
"743","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000139_001","53.3876","19.1511","26/06/2018 06:00:00","26/06/2018 22:00:00","Day 16h","68.00"
"744","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000139_001","53.3876","19.1511","28/06/2018 22:00:00","29/06/2018 06:00:00","Night 8h","60.30"
"745","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000139_001","53.3876","19.1511","25/10/2018 22:00:00","26/10/2018 06:00:00","Night 8h","59.10"
"746","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000139_001","53.3876","19.1511","30/10/2018 06:00:00","30/10/2018 22:00:00","Day 16h","66.80"
"747","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","25/04/2018 06:00:00","25/04/2018 22:00:00","Day 12h","65.20"
"748","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","25/04/2018 06:00:00","25/04/2018 22:00:00","Day 16h","64.90"
"749","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","25/04/2018 06:00:00","25/04/2018 22:00:00","Evening 4h","63.50"
"750","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","26/04/2018 22:00:00","27/04/2018 06:00:00","Night 8h","60.20"
"751","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","09/05/2018 06:00:00","09/05/2018 22:00:00","Day 12h","64.30"
"752","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","09/05/2018 06:00:00","09/05/2018 22:00:00","Day 16h","63.80"
"753","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","09/05/2018 06:00:00","09/05/2018 22:00:00","Evening 4h","61.80"
"754","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","10/05/2018 22:00:00","11/05/2018 06:00:00","Night 8h","59.50"
"755","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","18/05/2018 22:00:00","19/05/2018 06:00:00","Night 8h","60.60"
"756","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","09/06/2018 06:00:00","09/06/2018 22:00:00","Day 12h","64.10"
"757","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","09/06/2018 06:00:00","09/06/2018 22:00:00","Day 16h","63.80"
"758","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","09/06/2018 06:00:00","09/06/2018 22:00:00","Evening 4h","62.70"
"759","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","17/07/2018 06:00:00","17/07/2018 22:00:00","Day 12h","66.30"
"760","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","17/07/2018 06:00:00","17/07/2018 22:00:00","Day 16h","65.90"
"761","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","17/07/2018 06:00:00","17/07/2018 22:00:00","Evening 4h","64.50"
"762","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","19/07/2018 22:00:00","20/07/2018 06:00:00","Night 8h","61.70"
"763","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","10/08/2018 22:00:00","11/08/2018 06:00:00","Night 8h","60.60"
"764","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","01/09/2018 06:00:00","01/09/2018 22:00:00","Day 12h","65.70"
"765","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","01/09/2018 06:00:00","01/09/2018 22:00:00","Day 16h","65.50"
"766","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","01/09/2018 06:00:00","01/09/2018 22:00:00","Evening 4h","64.90"
"767","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","11/09/2018 06:00:00","11/09/2018 22:00:00","Day 12h","66.50"
"768","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","11/09/2018 06:00:00","11/09/2018 22:00:00","Day 16h","65.90"
"769","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","11/09/2018 06:00:00","11/09/2018 22:00:00","Evening 4h","63.00"
"770","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","13/09/2018 22:00:00","14/09/2018 06:00:00","Night 8h","61.60"
"771","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","03/10/2018 06:00:00","03/10/2018 22:00:00","Day 12h","67.70"
"772","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","03/10/2018 06:00:00","03/10/2018 22:00:00","Day 16h","67.10"
"773","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","03/10/2018 06:00:00","03/10/2018 22:00:00","Evening 4h","64.50"
"774","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","04/10/2018 22:00:00","05/10/2018 06:00:00","Night 8h","61.90"
"775","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","13/10/2018 06:00:00","13/10/2018 22:00:00","Day 12h","65.80"
"776","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","13/10/2018 06:00:00","13/10/2018 22:00:00","Day 16h","65.40"
"777","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","13/10/2018 06:00:00","13/10/2018 22:00:00","Evening 4h","63.60"
"778","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000135_001","53.3876","19.1523","19/10/2018 22:00:00","20/10/2018 06:00:00","Night 8h","60.20"
"779","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000136_001","53.3879","19.1539","26/06/2018 06:00:00","26/06/2018 22:00:00","Day 16h","58.00"
"780","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000136_001","53.3879","19.1539","28/06/2018 22:00:00","29/06/2018 06:00:00","Night 8h","49.40"
"781","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000136_001","53.3879","19.1539","25/10/2018 22:00:00","26/10/2018 06:00:00","Night 8h","45.90"
"782","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000136_001","53.3879","19.1539","30/10/2018 06:00:00","30/10/2018 22:00:00","Day 16h","60.50"
"783","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000138_001","53.3931","19.1561","26/06/2018 06:00:00","26/06/2018 22:00:00","Day 16h","58.10"
"784","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000138_001","53.3931","19.1561","28/06/2018 22:00:00","29/06/2018 06:00:00","Night 8h","46.10"
"785","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000138_001","53.3931","19.1561","25/10/2018 22:00:00","26/10/2018 06:00:00","Night 8h","47.10"
"786","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000138_001","53.3931","19.1561","30/10/2018 06:00:00","30/10/2018 22:00:00","Day 16h","59.70"
"787","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000137_001","53.3921","19.1620","26/06/2018 06:00:00","26/06/2018 22:00:00","Day 16h","55.50"
"788","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000137_001","53.3921","19.1620","28/06/2018 22:00:00","29/06/2018 06:00:00","Night 8h","47.70"
"789","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000137_001","53.3921","19.1620","03/10/2018 06:00:00","03/10/2018 22:00:00","Day 16h","54.70"
"790","Kuyavian-Pomeranian (kujawsko-pomorskie)","Jablonowo Pomorskie","D_04_000137_001","53.3921","19.1620","25/10/2018 22:00:00","26/10/2018 06:00:00","Night 8h","45.60"
"791","Kuyavian-Pomeranian (kujawsko-pomorskie)","Kopanino","D_04_000145_002","52.9787","18.7317","20/03/2018 20:00:00","21/03/2018 20:00:00","Day 16h","60.20"
"792","Kuyavian-Pomeranian (kujawsko-pomorskie)","Kopanino","D_04_000145_002","52.9787","18.7317","20/03/2018 20:00:00","21/03/2018 20:00:00","Night 8h","57.00"
"793","Kuyavian-Pomeranian (kujawsko-pomorskie)","Kopanino","D_04_000145_002","52.9787","18.7317","05/12/2018 14:00:00","06/12/2018 13:00:00","Day 16h","59.70"
"794","Kuyavian-Pomeranian (kujawsko-pomorskie)","Kopanino","D_04_000145_002","52.9787","18.7317","05/12/2018 14:00:00","06/12/2018 13:00:00","Night 8h","56.10"
"795","Kuyavian-Pomeranian (kujawsko-pomorskie)","Kopanino","D_04_000145_001","52.9823","18.7358","20/03/2018 20:00:00","21/03/2018 19:00:00","Day 16h","62.70"
"796","Kuyavian-Pomeranian (kujawsko-pomorskie)","Kopanino","D_04_000145_001","52.9823","18.7358","20/03/2018 20:00:00","21/03/2018 19:00:00","Night 8h","58.90"
"797","Kuyavian-Pomeranian (kujawsko-pomorskie)","Kopanino","D_04_000145_001","52.9823","18.7358","05/12/2018 14:00:00","06/12/2018 13:00:00","Day 16h","61.10"
"798","Kuyavian-Pomeranian (kujawsko-pomorskie)","Kopanino","D_04_000145_001","52.9823","18.7358","05/12/2018 14:00:00","06/12/2018 13:00:00","Night 8h","57.10"
"799","Kuyavian-Pomeranian (kujawsko-pomorskie)","Lipno","D_04_000044_001","52.8492","19.1769","14/05/2018 22:00:00","15/05/2018 06:00:00","Night 8h","63.40"
"800","Kuyavian-Pomeranian (kujawsko-pomorskie)","Lipno","D_04_000044_001","52.8492","19.1769","29/06/2018 06:00:00","29/06/2018 22:00:00","Day 16h","69.80"
"801","Kuyavian-Pomeranian (kujawsko-pomorskie)","Lipno","D_04_000044_001","52.8492","19.1769","10/09/2018 22:00:00","11/09/2018 06:00:00","Night 8h","65.60"
"802","Kuyavian-Pomeranian (kujawsko-pomorskie)","Lipno","D_04_000044_001","52.8492","19.1769","15/10/2018 06:00:00","15/10/2018 22:00:00","Day 16h","69.80"
"803","Kuyavian-Pomeranian (kujawsko-pomorskie)","Lipno","D_04_000042_001","52.8433","19.1819","14/05/2018 22:00:00","15/05/2018 06:00:00","Night 8h","58.50"
"804","Kuyavian-Pomeranian (kujawsko-pomorskie)","Lipno","D_04_000042_001","52.8433","19.1819","22/05/2018 06:00:00","22/05/2018 22:00:00","Day 16h","65.10"
"805","Kuyavian-Pomeranian (kujawsko-pomorskie)","Lipno","D_04_000042_001","52.8433","19.1819","10/09/2018 22:00:00","11/09/2018 06:00:00","Night 8h","57.70"
"806","Kuyavian-Pomeranian (kujawsko-pomorskie)","Lipno","D_04_000042_001","52.8433","19.1819","06/11/2018 06:00:00","06/11/2018 22:00:00","Day 16h","66.20"
"807","Kuyavian-Pomeranian (kujawsko-pomorskie)","Lipno","D_04_000093_001","52.8448","19.1786","10/05/2018 22:00:00","11/05/2018 06:00:00","Night 8h","64.90"
"808","Kuyavian-Pomeranian (kujawsko-pomorskie)","Lipno","D_04_000093_001","52.8448","19.1786","19/05/2018 06:00:00","19/05/2018 22:00:00","Day 12h","68.30"
"809","Kuyavian-Pomeranian (kujawsko-pomorskie)","Lipno","D_04_000093_001","52.8448","19.1786","19/05/2018 06:00:00","19/05/2018 22:00:00","Day 16h","68.10"
"810","Kuyavian-Pomeranian (kujawsko-pomorskie)","Lipno","D_04_000093_001","52.8448","19.1786","19/05/2018 06:00:00","19/05/2018 22:00:00","Evening 4h","67.50"
"811","Kuyavian-Pomeranian (kujawsko-pomorskie)","Lipno","D_04_000093_001","52.8448","19.1786","22/05/2018 06:00:00","22/05/2018 22:00:00","Day 12h","68.80"
"812","Kuyavian-Pomeranian (kujawsko-pomorskie)","Lipno","D_04_000093_001","52.8448","19.1786","22/05/2018 06:00:00","22/05/2018 22:00:00","Day 16h","68.80"
"813","Kuyavian-Pomeranian (kujawsko-pomorskie)","Lipno","D_04_000093_001","52.8448","19.1786","22/05/2018 06:00:00","22/05/2018 22:00:00","Evening 4h","68.60"
"814","Kuyavian-Pomeranian (kujawsko-pomorskie)","Lipno","D_04_000093_001","52.8448","19.1786","16/06/2018 22:00:00","17/06/2018 06:00:00","Night 8h","62.40"
"815","Kuyavian-Pomeranian (kujawsko-pomorskie)","Lipno","D_04_000093_001","52.8448","19.1786","21/06/2018 22:00:00","22/06/2018 06:00:00","Night 8h","64.70"
